gvkey,conm,tic,cusip,cik,sic,fyear,datadate,at,restatement
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2010,20110331,4928.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2011,20120331,5491.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2012,20130331,5070.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2013,20140331,5716.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2014,20150331,6147.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2015,20160331,7050.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2016,20170331,7718.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2017,20180331,8584.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2018,20190331,8957.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2019,20200331,11112.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2020,20210331,13288.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2021,20220331,13800.0000,0
016721,ELECTRONIC ARTS INC,EA,285512109,0000712515,7372,2022,20230331,13459.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2013,20131231,49953.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2014,20141231,56653.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2015,20151231,62436.0000,1
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2016,20161231,65891.0000,1
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2017,20171231,70563.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2018,20181231,72468.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2019,20191231,86921.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2020,20201231,200162.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2021,20211231,206563.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2022,20221231,211338.0000,0
017874,T-MOBILE US INC,TMUS,872590104,0001283699,4812,2023,20231231,207682.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2016,20161231,21208.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2017,20171231,22742.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2018,20181231,22549.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2019,20191231,23251.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2020,20201231,24564.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2021,20211231,24689.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2022,20221231,25337.0000,0
017928,IQVIA HOLDINGS INC,IQV,46266C105,0001478242,8731,2023,20231231,26681.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2011,20110630,17008.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2012,20120630,13090.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2013,20130630,15643.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2014,20140630,16489.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2015,20150630,15093.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2016,20160630,15483.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2017,20170630,14552.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2018,20180630,16346.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2019,20190630,15711.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2020,20200630,14261.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2021,20210630,16771.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2022,20220630,17221.0000,0
018043,NEWS CORP,NWSA,65249B109,0001564708,2711,2023,20230630,16921.0000,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2012,20121231,107.5920,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2013,20131231,292.8600,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2014,20141231,811.5730,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2015,20151231,1644.8710,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2016,20161231,2888.0920,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2017,20171231,4164.3830,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2018,20181231,4142.8340,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2019,20191231,4346.5810,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2020,20201231,4413.9500,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2021,20211231,5182.7090,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2022,20221231,5096.8770,0
018145,PHYSICIANS REALTY TR,DOC,71943U104,0001574540,6798,2023,20231231,5155.6210,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2010,20100930,1307.0640,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2011,20110930,1629.6820,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2012,20120930,1791.6340,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2013,20130930,1828.9060,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2014,20140930,2199.9540,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2015,20150930,2209.9130,1
018699,PTC INC,PTC,69370C100,0000857005,7372,2016,20160930,2352.2530,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2017,20170930,2360.3840,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2018,20180930,2329.0220,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2019,20190930,2664.5880,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2020,20200930,3382.7380,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2021,20210930,4507.5600,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2022,20220930,4687.2680,0
018699,PTC INC,PTC,69370C100,0000857005,7372,2023,20230930,6288.8420,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2012,20121231,425.8570,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2013,20131231,571.5670,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2014,20141231,798.9420,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2015,20151231,876.7730,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2016,20161231,1078.6130,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2017,20171231,1355.1640,1
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2018,20181231,1521.9260,1
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2019,20191231,2486.9170,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2020,20201231,2607.9120,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2021,20211231,3215.1450,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2022,20221231,3902.5130,0
020116,PAYCOM SOFTWARE INC,PAYC,70432V102,0001590955,7370,2023,20231231,4197.5390,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2015,20150630,3145.4000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2016,20160630,3091.1000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2017,20170630,3454.3000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2018,20180630,4531.1000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2019,20190630,6184.0000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2020,20200630,7776.5000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2021,20210630,9112.0000,0
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2022,20220630,10508.0000,1
020228,CATALENT INC,CTLT,148806102,0001596783,2834,2023,20230630,10777.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2012,20121031,2133.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2013,20131031,2028.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2014,20141031,3050.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2015,20151031,3508.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2016,20161031,3803.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2017,20171031,5933.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2018,20181031,5824.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2019,20191031,6623.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2020,20201031,7218.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2021,20211031,7781.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2022,20221031,8098.0000,0
020232,KEYSIGHT TECHNOLOGIES INC,KEYS,49338L103,0001601046,3825,2023,20231031,8683.0000,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2010,20101231,4005.0310,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2011,20111231,4331.4930,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2012,20121231,4616.3130,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2013,20131231,4981.0800,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2014,20141231,5437.7160,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2015,20151231,5261.8990,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2016,20161231,5122.5690,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2017,20171231,4727.3440,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2018,20181231,4198.8290,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2019,20191231,4487.2450,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2020,20201231,4523.5320,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2021,20211231,19900.0000,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2022,20221231,20154.0000,0
020548,COTERRA ENERGY INC,CTRA,127097103,0000858470,1311,2023,20231231,20415.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2012,20121231,53462.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2013,20131231,59085.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2014,20141231,75707.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2015,20151231,84135.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2016,20161231,90207.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2017,20171231,95808.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2018,20181231,106792.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2019,20191231,104826.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2020,20201231,95948.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2021,20211231,95748.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2022,20221231,104564.0000,0
020686,SYNCHRONY FINANCIAL,SYF,87165B103,0001601712,6141,2023,20231231,117479.0000,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2013,20131231,364.5200,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2014,20141231,811.0230,1
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2015,20151231,1159.8900,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2016,20161231,1729.0070,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2017,20171231,2460.8600,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2018,20181231,3081.9830,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2019,20191231,4185.2900,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2020,20201231,4738.9190,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2021,20211231,5734.4290,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2022,20221231,6775.4100,0
020748,ARISTA NETWORKS INC,ANET,040413106,0001596532,3576,2023,20231231,9946.8060,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2010,20100731,81130.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2011,20110731,87095.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2012,20120731,91759.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2013,20130731,101191.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2014,20140731,105134.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2015,20150731,113481.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2016,20160731,121652.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2017,20170731,129818.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2018,20180731,108784.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2019,20190731,97793.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2020,20200731,94853.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2021,20210731,97497.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2022,20220731,94002.0000,0
020779,CISCO SYSTEMS INC,CSCO,17275R102,0000858877,3576,2023,20230731,101852.0000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2010,20100930,5625.8340,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2011,20110930,6008.7800,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2012,20120930,10477.1080,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2013,20130930,9000.8230,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2014,20140930,8414.7000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2015,20150930,7670.1000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2016,20160930,7317.0000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2017,20170930,7979.6000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2018,20180930,7230.9000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2019,20190930,6442.1000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2020,20200930,7195.8000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2021,20210930,8919.9000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2022,20220930,9071.2000,0
020904,HOLOGIC INC,HOLX,436440101,0000859737,3844,2023,20230930,9139.3000,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2014,20141231,1175.3300,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2015,20151231,1325.0080,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2016,20161231,1294.0440,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2017,20171231,3546.4720,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2018,20181231,5911.4620,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2019,20191231,5640.5530,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2020,20201231,36385.0000,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2021,20211231,38031.0000,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2022,20221231,33527.0000,0
021808,CAESARS ENTERTAINMENT INC,CZR,12769G100,0001590895,7990,2023,20231231,33366.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2012,20121231,127053.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2013,20131231,122154.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2014,20141231,132857.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2015,20151231,138208.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2016,20161231,149520.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2017,20171231,152336.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2018,20181231,160518.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2019,20191231,165733.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2020,20201231,183349.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2021,20211231,188409.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2022,20221231,226733.0000,0
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,0000759944,6020,2023,20231231,221964.0000,0
022260,HCA HEALTHCARE INC,HCA,40412C101,0000860730,8062,2020,20201231,47490.0000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2010,20101231,1866.8920,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2011,20111231,2652.4750,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2012,20121231,3469.1040,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2013,20131231,3700.8400,1
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2014,20141231,3874.3480,1
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2015,20151231,3680.7000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2016,20161231,3673.8000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2017,20171231,4298.2000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2018,20181231,5776.4000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2019,20191231,6640.7000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2020,20201231,6876.9000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2021,20211231,7099.6000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2022,20221231,7269.0000,0
022815,TRIMBLE INC,TRMB,896239100,0000864749,3829,2023,20231231,9539.3000,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2013,20131231,106.1590,1
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2014,20141231,249.1350,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2015,20151231,553.0610,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2016,20161231,581.1930,1
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2017,20171231,605.5830,1
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2018,20181231,901.8510,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2019,20191231,1542.3520,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2020,20201231,2404.4890,0
023238,ETSY INC,ETSY,29786A106,0001370637,7370,2021,20211231,3831.8090,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2010,20101231,1089.4320,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2011,20111231,1323.5830,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2012,20121231,2080.4900,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2013,20131231,2951.0130,1
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2014,20141231,3871.8270,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2015,20151231,5609.1320,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2016,20161231,6973.4660,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2017,20171231,8764.2860,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2018,20181231,11734.5000,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2019,20191231,14805.2000,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2020,20201231,17163.3000,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2021,20211231,25434.8000,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2022,20221231,29214.5000,0
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,0000872589,2834,2023,20231231,33080.2000,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2010,20101231,897.1440,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2011,20111231,1030.8140,1
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2012,20121231,1103.6020,1
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2013,20131231,1230.5160,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2014,20141231,1384.2110,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2019,20191231,1832.4750,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2020,20201231,2294.5610,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2021,20211231,2437.2030,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2022,20221231,2746.7650,0
024197,IDEXX LABS INC,IDXX,45168D104,0000874716,2835,2023,20231231,3259.9250,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2010,20101231,40511.0000,1
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2011,20111231,45333.0000,1
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2012,20121231,41830.0000,1
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2013,20131231,40411.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2014,20141231,38966.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2015,20151231,36850.0000,1
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2016,20161231,36119.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2017,20171231,33112.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2018,20181231,32521.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2019,20191231,33648.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2020,20201231,34603.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2021,20211231,32963.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2022,20221231,38363.0000,0
024216,AES CORP (THE),AES,00130H105,0000874761,4991,2023,20231231,44799.0000,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2010,20101231,1082.1310,1
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2011,20111231,1362.3990,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2012,20121231,1043.3250,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2013,20131231,1420.5090,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2014,20141231,1938.8750,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2015,20151231,5675.1890,1
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2016,20161231,4153.4710,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2017,20171231,4791.0120,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2018,20181231,4526.8910,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2019,20191231,5150.3520,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2020,20201231,6202.7160,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2021,20211231,7804.7840,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2022,20221231,8293.1050,0
024316,MONSTER BEVERAGE CORP,MNST,61174X109,0000865752,2086,2023,20231231,9686.5220,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2010,20101231,1725.4460,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2011,20111231,2204.2800,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2012,20121231,2759.2880,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2013,20131231,2319.0410,1
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2014,20141231,2334.6790,1
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2015,20151231,2498.8750,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2016,20161231,2896.7870,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2017,20171231,3546.0140,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2018,20181231,6245.8980,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2019,20191231,8318.4650,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2020,20201231,11751.8080,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2021,20211231,13432.5000,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2022,20221231,18150.9000,0
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,0000875320,2834,2023,20231231,22730.2000,0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,0000877212,3577,2010,20101231,878.8640,0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,0000877212,3577,2011,20111231,899.0060,0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,0000877212,3577,2012,20121231,967.7480,0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,0000877212,3577,2013,20131231,1119.8120,0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,989207105,0000877212,3577,2014,20141231,5568.8510,0
